Labels,Text,Text_Tag,Label_Text
1,Milwaukees problems include 52 percent black male unemployment.,"economy,jobs",False
1,Says Texas Railroad Commissioner Michael Williams has attended more than 150 tea party gatherings.,"bipartisanship,candidates-biography",False
1,Harry Reid has voted to give special tax breaks to illegal aliens.,"immigration,message-machine,taxes",False
1,Job growth in the United States is now at the fastest pace in this countrys history.,"economy,jobs",False
5,Says he was known as Veto Corleone for cutting spending as Florida governor.,state-budget,True
5,The last time Republican U.S. Senate candidates beat more than two (incumbents) was 1980.,elections,True
5,On how to respond to Puerto Ricos debt crisis.,"debt,deficit",True
5,(John McCain) was even mentioned as a running mate with John Kerry.,elections,True
5,I've cast a couple of 99-1 votes and been the lone dissenter.,candidates-biography,True
1,Says hes never asked for more than inflationary budget increases in his 10 budgets as Milwaukee County sheriff,"county-budget,criminal-justice",False
5,Ninety-seven percent of the time. Thats how often Mark Warner votes with President Obama.,"message-machine-2014,voting-record",True
5,The numbers make it clear that Georgia voters are increasingly taking advantage of early voting opportunities.,education,True
1,Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative.,"cap-and-trade,climate-change,economy",False
5,On running for the presidency in 2012,elections,True
5,Rhode Island is almost dead last among Northeastern states in the length of time first-degree murderers must spend in prison before theyre eligible for parole.,"crime,criminal-justice,legal-issues,states",True
1,"All the really great programs in American history, Social Security, was done without Republicans. Medicare was done without Republican support until the last vote where they realized they had to get on board.","health-care,history,medicare",False
1,Diane Black voted to fund Obamacare.,"congress,congressional-rules,health-care",False
1,The current debate over authorizing military action against the Islamic State would be the first time Congress would place limits on the commander-in-chiefs ability to be commander-in-chief.,"congress,history,military,terrorism",False
5,The marijuana that kids are smoking today is not the same as the marijuana that Jeb Bush smoked 40 years ago.,drugs,True
5,Barack Obama voted against born alive legislation in Illinois that was virtually identical to the federal law.,abortion,True
1,Says President Barack Obama has opened up no new trade relationships with other nations.,"economy,foreign-policy,new-hampshire-2012,trade",False
5,Says taxpayer subsidy for the Oregon Convention Center hotel jumped $100 million in closed-door sessions,transparency,True
5,History tells us that job growth always lags behind economic growth.,economy,True
1,"Obama says Iran is a 'tiny' country, 'doesn't pose a serious threat.'",foreign-policy,False
5,We spend three times more on entitlements and debt services than we do on defense.,"federal-budget,social-security",True
1,"In the 2014 elections, the American people overwhelmingly said we dont want Obamacare and we dont want amnesty.","health-care,immigration,polls",False
5,"Congress has 11 percent approval ratings, yet 96.4 percent of incumbent lawmakers were re-elected in 2014.",congress,True
1,The Governor did not consult members of his own party before he released his [transportation] plan.,transportation,False
1,Ohio has lost more population than every other state in the country except for two.,economy,False
1,On support for the auto bailouts.,"congress,transportation",False
5,Says income tax rates under Eisenhower were as high as 90 percent.,taxes,True
5,"If we had the same staffing ratio (of officers to residents) as Seattle, wed have 300 more officers in our department.",public-safety,True
5,Department of Veterans Affairs doctors are prohibited from recommending medical marijuana.,marijuana,True
1,"Says the difference between her and Barack Obama is ""about 35 years of experience.""",candidates-biography,False
1,Tampa is the strip club capital of the world.,"economy,pop-culture",False
1,I unsealed my records at Marquette University.,"candidates-biography,education,elections",False
5,Says that U.S. Rep. Allen West is a constituent of mine.,"elections,redistricting",True
1,"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.","federal-budget,foreign-policy",False
1,"if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!",social-security,False
1,Every one of the 67 supervisors of elections in Florida refused to carry out the effort to remove noncitizens from the voter rolls.,"elections,message-machine-2012",False
5,I earned more votes in the state of Wisconsin than Donald Trump did in New York.,elections,True
1,Gov. Crist's veto also clears the way for taxpayer funding of abortion in Florida.,abortion,False
5,Says she condemned violence at a campaign stop in Arizona in March.,elections,True
1,"Dem-controlled Ohio House voted to change the process, to create objective criteria, to modify the Constitution ... to take politics out of the efforts to draw legislative boundaries.",redistricting,False
1,Says U.S. Sen. Sherrod Brown is responsible for over $14 trillion in debt.,"deficit,federal-budget",False
1,"Says that compared to direct sales by manufacturers, consumers save avg of $500 per car sold through franchised dealer model.",transportation,False
1,"Prior to Obamacare here in Wisconsin, 95 percent of Wisconsinites were covered by insurance. After Obamacare, 95 percent of Wisconsinites were covered by insurance. It hasnt had an impact.",health-care,False
