Labels,Text,Text_Tag,Label_Text
1,"Hillary's baby bond proposal would give $5,000 to each of the 4-million babies born in the U.S. each year, totaling $20-billion per year, multiplied by four years = $80-billion.",federal-budget,False
2,"Says her campaign platform includes the biggest investment in new, good-paying jobs since World War II.","economy,education,energy,federal-budget,income,infrastructure,jobs,technology",Half-True
2,"Joe Biden brought Republicans and Democrats together to pass the 1994 crime bill, putting 100,000 cops on the streets and starting an eight-year drop in crime across the country.",crime,Half-True
1,If Rhode Island does a hybrid [retirement] plan well be the first state in the nation to do this.,"pensions,public-service,retirement,workers",False
1,Democrats in the Legislature in 2009 voted for various pork projects including a $5 million scoreboard for the Milwaukee Bucks.,state-budget,False
2,Says Donald Trump has defended World War II internment camps.,history,Half-True
1,Turkey is an Arab country.,"foreign-policy,pundits,abc-news-week",False
2,Says Lee Leffingwell raised property taxes 20 percent in three years.,"city-budget,city-government,taxes",Half-True
1,92 percent of the jobs lost during Barack Obamas first term belonged to women.,"jobs,women",False
2,Says President Barack Obama was responsible for the assassination of at least four American citizens in drone strikes.,"foreign-policy,legal-issues,terrorism",Half-True
1,We have 395 inmates pushed into triple-bunked cells intended for two inmates and bunked in classrooms and areas supposed to be designated for inmate labor.,"public-safety,state-budget,unions",False
1,"The ACLU didnt call for an investigation (of the Newark police department), they called for an immediate federal monitor.","crime,ethics",False
1,"If the House of Representatives fails to extend the middle-class tax cuts, 400,000 middle-class Rhode Island families will see their federal income taxes increase.","economy,families,federal-budget,income,taxes",False
2,On the pace that we're on with job creation in the last four months ...we will have created more jobs in this year than in the entire Bush Presidency.,"bush-administration,economy",Half-True
1,"Says Nikita Khrushchev brought an extra shoe to a United Nations session in 1960, which he banged on the desk in protest.",history,False
2,"Low-flow toilets can cost homeowners up to $1,000 each.",environment,Half-True
1,Jim Renacci voted repeatedly to end Medicare.,"health-care,medicare",False
2,Every president since Franklin Delano Roosevelt has had fast-track trade authority.,"congress,congressional-rules,foreign-policy,history,trade",Half-True
1,Says Barack Obama is apparently not for vetting people and saying just anybody can come to the United States.,"homeland-security,terrorism",False
2,The majority of Americans are conservatives.,"corrections-and-updates,polls",Half-True
2,Obama has racked up more debt than any president in history over $5 trillion.,"deficit,economy,federal-budget",Half-True
2,Says Arizona congressional candidate Ray Strauss is a Champion of Big Government for his votes to raise taxes while on the local city council.,taxes,Half-True
2,Says with Gov. Chris Christie and bipartisan reformers New Jersey had the most job growth in 11 years.,"jobs,state-finances",Half-True
1,Says in 1944 we were in debt more than twice as much as we are now.,"deficit,economy,federal-budget",False
2,"One-half of undocumented workers pay federal income taxes, which means they are paying more federal income taxes than Donald Trump pays.","candidates-biography,immigration,taxes",Half-True
1,"Says Ohios I-X Center used to be a great plant, but thousands of people of worked here, and they left when their jobs were moved overseas.","corrections-and-updates,jobs",False
2,"Weve got a 1,000 National Guard troop request thats been in front of this president for over a year and no response.",immigration,Half-True
1,"Under a new law, doctors performing drug-induced abortions could be charged if women dont return to them for follow-up care","abortion,legal-issues,women",False
2,"In 67 different ways, Governor McCrory has raised taxes on middle income families.","economy,job-accomplishments,state-finances,taxes,workers",Half-True
1,The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me.,elections,False
2,"We spend more money on health care per capita in the United States than any other country in the world. Of the 30 developed countries in the world, we spend 2 1/2 times more than the average. Of the country that spends the second most per capita, Switzerland, we spend 175 percent more.",health-care,Half-True
1,On abortion,"abortion,corrections-and-updates",False
1,"In 2010 alone, 1,270 infants were reported to have died following attempted abortions and notably that is only one year.",abortion,False
1,Says the No. 2 cause of death in the U.S. (for) women under 50 is being killed by their spouse or domestic partner.,"crime,families,women",False
2,David Perdue said hed raise taxes.,taxes,Half-True
1,I am the first Latina to run for governor of Texas.,"candidates-biography,diversity,elections,history",False
1,Says Every legislative district in the state has at least one craft brewery and countless home brewers.,"Alcohol,economy",False
1,"In Ohio, we invested in our children, raising school funding by 5.5 percent in the last budget.",education,False
1,"In 2007, when Nancy Pelosi met with President Assad of Syria, nobody got upset.","bush-administration,foreign-policy,terrorism",False
1,"For the past eight years, Gov. Carcieri and Mrs. Carcieri would host the lighting of the State House Christmas tree.",religion,False
2,"SaysVirginia RepublicanScott Taylor has been convicted in at least four different courts across the country, at times failing to even appear, and having a warrant issued for his arrest.",campaign-advertising,Half-True
1,"Says Mahatma Gandhi once said, First they ignore you, then they laugh at you, then they fight you, then you win.",history,False
2,"Savings that I achieved helped fund cameras on the border. As a result, more than 21,500 arrests have been made and 46 tons of narcotics confiscated.","crime,immigration,state-budget,state-finances",Half-True
